,hh1,hh2,links,kinship,distance,clan1,clan2,wealth1,wealth2,religion1,religion2,primary1,primary2,head_age1,head_age2,head_sex1,head_sex2
1547,014,106,no link,no blood relation,1212.0,21.0,16.0,1.62941175699234,10.284117221832275,Catholic,Lutheran,1,1,34.0,56.0,1.0,1.0
1548,014,107,no link,no blood relation,568.8,21.0,18.0,1.62941175699234,4.795000076293945,Catholic,Catholic,1,1,34.0,47.0,1.0,1.0
1549,014,108,unilateral link,no blood relation,110.4,21.0,16.0,1.62941175699234,6.635646724700928,Catholic,Catholic,1,0,34.0,59.0,1.0,1.0
1550,014,109,no link,no blood relation,506.4,21.0,16.0,1.62941175699234,1.0098823606967926,Catholic,Catholic,1,1,34.0,75.0,1.0,0.0
1551,014,110,no link,no blood relation,549.6,21.0,19.0,1.62941175699234,2.385882318019867,Catholic,Muslim,1,1,34.0,23.0,1.0,1.0
1552,014,111,no link,no blood relation,163.2,21.0,16.0,1.62941175699234,3.330941222190857,Catholic,Catholic,1,1,34.0,49.0,1.0,1.0
1553,014,112,no link,no blood relation,535.2,21.0,19.0,1.62941175699234,14.101177272796631,Catholic,Muslim,1,1,34.0,56.0,1.0,1.0
1554,014,113,no link,no blood relation,631.2,21.0,14.0,1.62941175699234,1.774941062450409,Catholic,Catholic,1,1,34.0,35.0,1.0,1.0
1555,014,114,no link,no blood relation,422.4,21.0,23.0,1.62941175699234,9.001352947235107,Catholic,Catholic,1,1,34.0,41.0,1.0,1.0
1556,014,115,no link,no blood relation,48.0,21.0,16.0,1.62941175699234,1.5224999463558198,Catholic,Catholic,1,1,34.0,23.0,1.0,1.0
1557,014,117,no link,no blood relation,458.4,21.0,21.0,1.62941175699234,0.0,Catholic,Lutheran,1,1,34.0,58.0,1.0,1.0
1558,014,118,no link,no blood relation,564.0,21.0,12.0,1.62941175699234,0.0,Catholic,Lutheran,1,0,34.0,72.0,1.0,0.0
1559,014,119,no link,no blood relation,537.6,21.0,17.0,1.62941175699234,0.0,Catholic,Catholic,1,0,34.0,50.0,1.0,1.0
1561,015,016,no link,no blood relation,96.0,16.0,20.0,3.6029018359184266,0.8876470327377319,Catholic,Lutheran,1,0,30.0,68.0,1.0,0.0
1562,015,017,no link,no blood relation,247.2,16.0,6.0,3.6029018359184266,27.64897018432617,Catholic,Catholic,1,1,30.0,60.0,1.0,1.0
1563,015,018,no link,no blood relation,124.8,16.0,21.0,3.6029018359184266,3.379632411003113,Catholic,Catholic,1,1,30.0,34.0,1.0,1.0
1564,015,019,no link,no blood relation,163.2,16.0,16.0,3.6029018359184266,3.1777058000564575,Catholic,Catholic,1,1,30.0,50.0,1.0,0.0
1565,015,020,no link,no blood relation,127.2,16.0,2.0,3.6029018359184266,5.163623468399048,Catholic,Muslim,1,1,30.0,42.0,1.0,1.0
1566,015,021,no link,no blood relation,312.0,16.0,16.0,3.6029018359184266,3.7514705657958984,Catholic,Lutheran,1,1,30.0,46.0,1.0,1.0
1567,015,022,no link,no blood relation,172.8,16.0,19.0,3.6029018359184266,5.517803719520569,Catholic,Muslim,1,1,30.0,23.0,1.0,1.0
1568,015,023,no link,no blood relation,170.4,16.0,13.0,3.6029018359184266,2.351911783218384,Catholic,Muslim,1,1,30.0,38.0,1.0,1.0
1569,015,024,no link,no blood relation,223.2,16.0,13.0,3.6029018359184266,5.605098009109497,Catholic,Lutheran,1,1,30.0,78.0,1.0,1.0
1570,015,025,no link,no blood relation,192.0,16.0,13.0,3.6029018359184266,1.266176462173462,Catholic,Lutheran,1,1,30.0,27.0,1.0,1.0
1571,015,026,no link,no blood relation,211.2,16.0,13.0,3.6029018359184266,2.3145098090171814,Catholic,Muslim,1,1,30.0,48.0,1.0,1.0
1572,015,027,no link,no blood relation,256.8,16.0,16.0,3.6029018359184266,1.461137294769287,Catholic,Lutheran,1,1,30.0,42.0,1.0,1.0
1573,015,028,no link,no blood relation,170.4,16.0,4.0,3.6029018359184266,2.819678436756134,Catholic,Lutheran,1,1,30.0,28.0,1.0,1.0
1574,015,029,no link,no blood relation,386.4,16.0,21.0,3.6029018359184266,15.112293970108032,Catholic,Lutheran,1,1,30.0,57.0,1.0,1.0
1575,015,030,no link,no blood relation,573.6,16.0,6.0,3.6029018359184266,3.0929410457611084,Catholic,Lutheran,1,1,30.0,35.0,1.0,1.0
1576,015,031,no link,no blood relation,571.2,16.0,6.0,3.6029018359184266,7.742764831542969,Catholic,Lutheran,1,1,30.0,85.0,1.0,1.0
1577,015,032,no link,no blood relation,595.2,16.0,4.0,3.6029018359184266,9.144235359191894,Catholic,Muslim,1,1,30.0,33.0,1.0,1.0
1578,015,033,no link,no blood relation,616.8,16.0,23.0,3.6029018359184266,4.088599716186524,Catholic,Lutheran,1,1,30.0,50.0,1.0,0.0
1579,015,034,no link,no blood relation,631.2,16.0,21.0,3.6029018359184266,1.8145294222831727,Catholic,Muslim,1,1,30.0,25.0,1.0,1.0
1580,015,035,no link,no blood relation,592.8,16.0,23.0,3.6029018359184266,3.2090764260292053,Catholic,Muslim,1,1,30.0,78.0,1.0,0.0
1581,015,036,no link,no blood relation,585.6,16.0,4.0,3.6029018359184266,0.7562941610813141,Catholic,Muslim,1,0,30.0,21.0,1.0,1.0
1582,015,037,no link,no blood relation,592.8,16.0,6.0,3.6029018359184266,0.6932352930307388,Catholic,Lutheran,1,0,30.0,33.0,1.0,0.0
1583,015,038,no link,no blood relation,561.6,16.0,21.0,3.6029018359184266,5.46752924823761,Catholic,Lutheran,1,1,30.0,65.0,1.0,1.0
1584,015,039,no link,no blood relation,520.8,16.0,22.0,3.6029018359184266,5.635411792755127,Catholic,Catholic,1,1,30.0,57.0,1.0,1.0
1585,015,040,no link,no blood relation,487.2,16.0,21.0,3.6029018359184266,1.5191177129745483,Catholic,Lutheran,1,0,30.0,30.0,1.0,1.0
1586,015,041,no link,no blood relation,446.4,16.0,4.0,3.6029018359184266,11.575803857803345,Catholic,Catholic,1,1,30.0,40.0,1.0,1.0
1587,015,042,no link,no blood relation,424.8,16.0,4.0,3.6029018359184266,3.3994706039428713,Catholic,Lutheran,1,1,30.0,30.0,1.0,1.0
1588,015,043,no link,other blood relation,465.6,16.0,6.0,3.6029018359184266,6.617441179275513,Catholic,Lutheran,1,1,30.0,64.0,1.0,1.0
1589,015,044,no link,no blood relation,424.8,16.0,9.0,3.6029018359184266,3.822867817878723,Catholic,Lutheran,1,0,30.0,47.0,1.0,1.0
1590,015,045,unilateral link,"Nephew/niece/uncle/aunt,cousin,grandparent/grandchild",504.0,16.0,16.0,3.6029018359184266,1.4114117975234985,Catholic,Catholic,1,0,30.0,61.0,1.0,0.0
1591,015,046,no link,no blood relation,494.4,16.0,22.0,3.6029018359184266,4.445960706710816,Catholic,Catholic,1,1,30.0,60.0,1.0,1.0
1593,015,048,no link,no blood relation,422.4,16.0,21.0,3.6029018359184266,3.012235294818878,Catholic,Lutheran,1,0,30.0,65.0,1.0,0.0
1594,015,049,no link,no blood relation,439.2,16.0,13.0,3.6029018359184266,3.0197646718025206,Catholic,Lutheran,1,0,30.0,45.0,1.0,1.0
1595,015,050,no link,no blood relation,374.4,16.0,21.0,3.6029018359184266,1.276958872795105,Catholic,Lutheran,1,1,30.0,37.0,1.0,0.0
1596,015,051,no link,no blood relation,463.2,16.0,8.0,3.6029018359184266,5.351411747932434,Catholic,Catholic,1,1,30.0,44.0,1.0,1.0
1597,015,052,no link,no blood relation,508.8,16.0,21.0,3.6029018359184266,0.22951175272464752,Catholic,Lutheran,1,0,30.0,15.0,1.0,1.0
1598,015,053,no link,no blood relation,360.0,16.0,25.0,3.6029018359184266,2.3020411133766174,Catholic,Catholic,1,1,30.0,53.0,1.0,0.0
1599,015,054,no link,no blood relation,230.4,16.0,4.0,3.6029018359184266,1.8782354140281676,Catholic,Lutheran,1,1,30.0,39.0,1.0,1.0
1600,015,055,no link,no blood relation,321.6,16.0,6.0,3.6029018359184266,1.3601765108108521,Catholic,Lutheran,1,1,30.0,34.0,1.0,1.0
1601,015,056,reciprocal link,no blood relation,187.2,16.0,6.0,3.6029018359184266,2.738294093608856,Catholic,Lutheran,1,1,30.0,28.0,1.0,1.0
1602,015,057,no link,no blood relation,283.2,16.0,4.0,3.6029018359184266,3.9503674507141113,Catholic,Lutheran,1,1,30.0,30.0,1.0,1.0
1603,015,058,no link,no blood relation,276.0,16.0,4.0,3.6029018359184266,3.3061760807037355,Catholic,Lutheran,1,1,30.0,39.0,1.0,1.0
1604,015,059,no link,no blood relation,271.2,16.0,4.0,3.6029018359184266,4.125470589637756,Catholic,Catholic,1,1,30.0,40.0,1.0,0.0
1605,015,060,no link,"Nephew/niece/uncle/aunt,cousin,grandparent/grandchild",360.0,16.0,16.0,3.6029018359184266,2.0326961636543275,Catholic,Catholic,1,0,30.0,29.0,1.0,1.0
1606,015,061,no link,no blood relation,292.8,16.0,6.0,3.6029018359184266,5.839058806419373,Catholic,Muslim,1,1,30.0,30.0,1.0,1.0
1607,015,062,no link,no blood relation,336.0,16.0,21.0,3.6029018359184266,14.618823585510254,Catholic,Lutheran,1,1,30.0,57.0,1.0,1.0
1609,015,064,no link,no blood relation,614.4,16.0,21.0,3.6029018359184266,10.594117641448975,Catholic,Catholic,1,1,30.0,64.0,1.0,1.0
1610,015,065,no link,no blood relation,655.2,16.0,24.0,3.6029018359184266,3.2051764240264893,Catholic,Lutheran,1,1,30.0,58.0,1.0,1.0
1611,015,066,no link,"Nephew/niece/uncle/aunt,cousin,grandparent/grandchild",542.4,16.0,16.0,3.6029018359184266,2.998676598072052,Catholic,Catholic,1,1,30.0,25.0,1.0,1.0
1612,015,067,no link,no blood relation,513.6,16.0,16.0,3.6029018359184266,1.8972941584587097,Catholic,Lutheran,1,1,30.0,40.0,1.0,1.0
1613,015,068,no link,no blood relation,662.4,16.0,1.0,3.6029018359184266,2.9884707040786744,Catholic,Catholic,1,0,30.0,58.0,1.0,0.0
1614,015,069,no link,no blood relation,844.8,16.0,16.0,3.6029018359184266,14.281764106750488,Catholic,Catholic,1,1,30.0,34.0,1.0,1.0
1615,015,070,no link,no blood relation,907.2,16.0,18.0,3.6029018359184266,6.933352743148804,Catholic,Lutheran,1,1,30.0,30.0,1.0,1.0
1616,015,071,no link,no blood relation,744.0,16.0,19.0,3.6029018359184266,1.4802941679954529,Catholic,Catholic,1,1,30.0,68.0,1.0,1.0
1617,015,072,no link,"Nephew/niece/uncle/aunt,cousin,grandparent/grandchild",573.6,16.0,16.0,3.6029018359184266,2.7694263548851015,Catholic,Catholic,1,1,30.0,45.0,1.0,1.0
1618,015,073,no link,no blood relation,878.4,16.0,4.0,3.6029018359184266,4.124511692047119,Catholic,Muslim,1,1,30.0,38.0,1.0,0.0
1619,015,074,no link,no blood relation,720.0,16.0,14.0,3.6029018359184266,3.3416765928268433,Catholic,Catholic,1,1,30.0,45.0,1.0,1.0
1620,015,075,no link,no blood relation,765.6,16.0,19.0,3.6029018359184266,3.3661178359985353,Catholic,Catholic,1,1,30.0,37.0,1.0,1.0
1621,015,076,no link,no blood relation,657.6,16.0,21.0,3.6029018359184266,6.346027276992798,Catholic,Lutheran,1,1,30.0,36.0,1.0,1.0
1622,015,077,no link,no blood relation,974.4,16.0,18.0,3.6029018359184266,2.457661807537079,Catholic,Lutheran,1,1,30.0,57.0,1.0,1.0
1623,015,078,no link,no blood relation,604.8,16.0,21.0,3.6029018359184266,1.6424705781936646,Catholic,Lutheran,1,1,30.0,24.0,1.0,1.0
1624,015,079,no link,no blood relation,494.4,16.0,5.0,3.6029018359184266,0.7799999713897705,Catholic,Lutheran,1,0,30.0,80.0,1.0,0.0
1625,015,080,no link,no blood relation,571.2,16.0,20.0,3.6029018359184266,0.4036470651626587,Catholic,Muslim,1,0,30.0,32.0,1.0,1.0
1626,015,081,no link,no blood relation,583.2,16.0,10.0,3.6029018359184266,1.7895882470607758,Catholic,Lutheran,1,0,30.0,70.0,1.0,0.0
1627,015,082,no link,no blood relation,571.2,16.0,23.0,3.6029018359184266,0.7255559116601944,Catholic,Lutheran,1,0,30.0,60.0,1.0,0.0
1628,015,083,no link,no blood relation,657.6,16.0,7.0,3.6029018359184266,4.649441161155701,Catholic,Catholic,1,1,30.0,50.0,1.0,1.0
1629,015,084,no link,no blood relation,1039.2,16.0,21.0,3.6029018359184266,1.4768882095813751,Catholic,Muslim,1,0,30.0,50.0,1.0,0.0
1630,015,085,no link,no blood relation,1044.0,16.0,7.0,3.6029018359184266,1.2352058570384978,Catholic,Catholic,1,1,30.0,33.0,1.0,1.0
1631,015,086,no link,no blood relation,753.6,16.0,3.0,3.6029018359184266,5.635509967803955,Catholic,Catholic,1,0,30.0,45.0,1.0,1.0
1632,015,087,no link,no blood relation,765.6,16.0,19.0,3.6029018359184266,3.400941198348999,Catholic,Muslim,1,1,30.0,42.0,1.0,1.0
1633,015,088,no link,no blood relation,748.8,16.0,19.0,3.6029018359184266,2.496764659881592,Catholic,Catholic,1,1,30.0,35.0,1.0,1.0
1634,015,089,no link,no blood relation,1192.8,16.0,24.0,3.6029018359184266,10.348088121414184,Catholic,Lutheran,1,1,30.0,47.0,1.0,1.0
1635,015,090,no link,no blood relation,724.8,16.0,19.0,3.6029018359184266,3.039441201210022,Catholic,Catholic,1,1,30.0,25.0,1.0,1.0
1637,015,092,no link,no blood relation,919.2,16.0,15.0,3.6029018359184266,2.7371764025688172,Catholic,Muslim,1,1,30.0,40.0,1.0,0.0
1638,015,093,no link,no blood relation,1154.4,16.0,15.0,3.6029018359184266,8.378235158920289,Catholic,Catholic,1,1,30.0,44.0,1.0,1.0
1639,015,094,no link,no blood relation,1329.6,16.0,21.0,3.6029018359184266,8.506294012069702,Catholic,Lutheran,1,1,30.0,50.0,1.0,1.0
1640,015,095,no link,no blood relation,1113.6,16.0,18.0,3.6029018359184266,1.23213529586792,Catholic,Catholic,1,1,30.0,29.0,1.0,1.0
1641,015,096,no link,no blood relation,1149.6,16.0,23.0,3.6029018359184266,1.0697999761104584,Catholic,Muslim,1,0,30.0,56.0,1.0,0.0
1642,015,097,no link,no blood relation,1130.4,16.0,21.0,3.6029018359184266,3.2547061443328857,Catholic,Muslim,1,1,30.0,28.0,1.0,1.0
1643,015,098,no link,no blood relation,1200.0,16.0,16.0,3.6029018359184266,1.5906472206115723,Catholic,Catholic,1,0,30.0,37.0,1.0,1.0
1644,015,099,no link,no blood relation,336.0,16.0,2.0,3.6029018359184266,2.8593411798477173,Catholic,Muslim,1,0,30.0,66.0,1.0,0.0
1645,015,100,no link,no blood relation,494.4,16.0,6.0,3.6029018359184266,1.935764729976654,Catholic,Catholic,1,1,30.0,89.0,1.0,0.0
1646,015,101,unilateral link,"Nephew/niece/uncle/aunt,cousin,grandparent/grandchild",331.2,16.0,16.0,3.6029018359184266,3.229164716720581,Catholic,Catholic,1,1,30.0,45.0,1.0,0.0
1647,015,102,no link,no blood relation,333.6,16.0,21.0,3.6029018359184266,1.8556764388084412,Catholic,Muslim,1,1,30.0,42.0,1.0,1.0
1648,015,103,no link,"Nephew/niece/uncle/aunt,cousin,grandparent/grandchild",1221.6,16.0,16.0,3.6029018359184266,1.4142647302150726,Catholic,Catholic,1,1,30.0,25.0,1.0,1.0
1649,015,104,no link,no blood relation,1250.4,16.0,21.0,3.6029018359184266,12.68876449584961,Catholic,Muslim,1,1,30.0,54.0,1.0,1.0
1650,015,105,no link,no blood relation,1279.2,16.0,2.0,3.6029018359184266,10.926235273361206,Catholic,Muslim,1,1,30.0,32.0,1.0,1.0
1651,015,106,no link,no blood relation,1228.8,16.0,16.0,3.6029018359184266,10.284117221832275,Catholic,Lutheran,1,1,30.0,56.0,1.0,1.0
1652,015,107,no link,no blood relation,504.0,16.0,18.0,3.6029018359184266,4.795000076293945,Catholic,Catholic,1,1,30.0,47.0,1.0,1.0
1653,015,108,reciprocal link,"sibling, child, parent",24.0,16.0,16.0,3.6029018359184266,6.635646724700928,Catholic,Catholic,1,0,30.0,59.0,1.0,1.0
1654,015,109,no link,"Nephew/niece/uncle/aunt,cousin,grandparent/grandchild",506.4,16.0,16.0,3.6029018359184266,1.0098823606967926,Catholic,Catholic,1,1,30.0,75.0,1.0,0.0
1655,015,110,no link,no blood relation,470.4,16.0,19.0,3.6029018359184266,2.385882318019867,Catholic,Muslim,1,1,30.0,23.0,1.0,1.0
1656,015,111,no link,no blood relation,76.8,16.0,16.0,3.6029018359184266,3.330941222190857,Catholic,Catholic,1,1,30.0,49.0,1.0,1.0
1657,015,112,no link,no blood relation,451.2,16.0,19.0,3.6029018359184266,14.101177272796631,Catholic,Muslim,1,1,30.0,56.0,1.0,1.0
1658,015,113,no link,no blood relation,664.8,16.0,14.0,3.6029018359184266,1.774941062450409,Catholic,Catholic,1,1,30.0,35.0,1.0,1.0
1659,015,114,no link,no blood relation,348.0,16.0,23.0,3.6029018359184266,9.001352947235107,Catholic,Catholic,1,1,30.0,41.0,1.0,1.0
1660,015,115,no link,"Nephew/niece/uncle/aunt,cousin,grandparent/grandchild",141.6,16.0,16.0,3.6029018359184266,1.5224999463558198,Catholic,Catholic,1,1,30.0,23.0,1.0,1.0
1661,015,117,no link,no blood relation,451.2,16.0,21.0,3.6029018359184266,0.0,Catholic,Lutheran,1,1,30.0,58.0,1.0,1.0
1662,015,118,no link,no blood relation,520.8,16.0,12.0,3.6029018359184266,0.0,Catholic,Lutheran,1,0,30.0,72.0,1.0,0.0
1663,015,119,no link,no blood relation,477.6,16.0,17.0,3.6029018359184266,0.0,Catholic,Catholic,1,0,30.0,50.0,1.0,1.0
1665,016,017,no link,other blood relation,151.2,20.0,6.0,0.8876470327377319,27.64897018432617,Lutheran,Catholic,0,1,68.0,60.0,0.0,1.0
1666,016,018,no link,no blood relation,211.2,20.0,21.0,0.8876470327377319,3.379632411003113,Lutheran,Catholic,0,1,68.0,34.0,0.0,1.0
1667,016,019,reciprocal link,"sibling, child, parent",259.2,20.0,16.0,0.8876470327377319,3.1777058000564575,Lutheran,Catholic,0,1,68.0,50.0,0.0,0.0
1668,016,020,no link,no blood relation,223.2,20.0,2.0,0.8876470327377319,5.163623468399048,Lutheran,Muslim,0,1,68.0,42.0,0.0,1.0
1669,016,021,no link,no blood relation,304.8,20.0,16.0,0.8876470327377319,3.7514705657958984,Lutheran,Lutheran,0,1,68.0,46.0,0.0,1.0
1670,016,022,no link,no blood relation,232.8,20.0,19.0,0.8876470327377319,5.517803719520569,Lutheran,Muslim,0,1,68.0,23.0,0.0,1.0
1671,016,023,no link,no blood relation,242.4,20.0,13.0,0.8876470327377319,2.351911783218384,Lutheran,Muslim,0,1,68.0,38.0,0.0,1.0
1672,016,024,no link,no blood relation,314.4,20.0,13.0,0.8876470327377319,5.605098009109497,Lutheran,Lutheran,0,1,68.0,78.0,0.0,1.0
1673,016,025,no link,no blood relation,278.4,20.0,13.0,0.8876470327377319,1.266176462173462,Lutheran,Lutheran,0,1,68.0,27.0,0.0,1.0
1674,016,026,no link,no blood relation,295.2,20.0,13.0,0.8876470327377319,2.3145098090171814,Lutheran,Muslim,0,1,68.0,48.0,0.0,1.0
1675,016,027,no link,no blood relation,261.6,20.0,16.0,0.8876470327377319,1.461137294769287,Lutheran,Lutheran,0,1,68.0,42.0,0.0,1.0
1676,016,028,no link,no blood relation,194.4,20.0,4.0,0.8876470327377319,2.819678436756134,Lutheran,Lutheran,0,1,68.0,28.0,0.0,1.0
1677,016,029,no link,no blood relation,460.8,20.0,21.0,0.8876470327377319,15.112293970108032,Lutheran,Lutheran,0,1,68.0,57.0,0.0,1.0
1678,016,030,no link,no blood relation,652.8,20.0,6.0,0.8876470327377319,3.0929410457611084,Lutheran,Lutheran,0,1,68.0,35.0,0.0,1.0
1679,016,031,no link,other blood relation,662.4,20.0,6.0,0.8876470327377319,7.742764831542969,Lutheran,Lutheran,0,1,68.0,85.0,0.0,1.0
1680,016,032,no link,no blood relation,679.2,20.0,4.0,0.8876470327377319,9.144235359191894,Lutheran,Muslim,0,1,68.0,33.0,0.0,1.0
1681,016,033,no link,no blood relation,662.4,20.0,23.0,0.8876470327377319,4.088599716186524,Lutheran,Lutheran,0,1,68.0,50.0,0.0,0.0
1682,016,034,no link,no blood relation,676.8,20.0,21.0,0.8876470327377319,1.8145294222831727,Lutheran,Muslim,0,1,68.0,25.0,0.0,1.0
1683,016,035,no link,no blood relation,633.6,20.0,23.0,0.8876470327377319,3.2090764260292053,Lutheran,Muslim,0,1,68.0,78.0,0.0,0.0
1684,016,036,no link,no blood relation,619.2,20.0,4.0,0.8876470327377319,0.7562941610813141,Lutheran,Muslim,0,0,68.0,21.0,0.0,1.0
1685,016,037,no link,no blood relation,628.8,20.0,6.0,0.8876470327377319,0.6932352930307388,Lutheran,Lutheran,0,0,68.0,33.0,0.0,0.0
1686,016,038,no link,no blood relation,626.4,20.0,21.0,0.8876470327377319,5.46752924823761,Lutheran,Lutheran,0,1,68.0,65.0,0.0,1.0
1687,016,039,no link,no blood relation,576.0,20.0,22.0,0.8876470327377319,5.635411792755127,Lutheran,Catholic,0,1,68.0,57.0,0.0,1.0
1688,016,040,no link,no blood relation,544.8,20.0,21.0,0.8876470327377319,1.5191177129745483,Lutheran,Lutheran,0,0,68.0,30.0,0.0,1.0
1689,016,041,no link,no blood relation,501.6,20.0,4.0,0.8876470327377319,11.575803857803345,Lutheran,Catholic,0,1,68.0,40.0,0.0,1.0
1690,016,042,no link,no blood relation,482.4,20.0,4.0,0.8876470327377319,3.3994706039428713,Lutheran,Lutheran,0,1,68.0,30.0,0.0,1.0
1691,016,043,no link,no blood relation,477.6,20.0,6.0,0.8876470327377319,6.617441179275513,Lutheran,Lutheran,0,1,68.0,64.0,0.0,1.0
1692,016,044,no link,no blood relation,417.6,20.0,9.0,0.8876470327377319,3.822867817878723,Lutheran,Lutheran,0,0,68.0,47.0,0.0,1.0
1693,016,045,no link,no blood relation,504.0,20.0,16.0,0.8876470327377319,1.4114117975234985,Lutheran,Catholic,0,0,68.0,61.0,0.0,0.0
1694,016,046,no link,no blood relation,542.4,20.0,22.0,0.8876470327377319,4.445960706710816,Lutheran,Catholic,0,1,68.0,60.0,0.0,1.0
1696,016,048,no link,no blood relation,468.0,20.0,21.0,0.8876470327377319,3.012235294818878,Lutheran,Lutheran,0,0,68.0,65.0,0.0,0.0
1697,016,049,no link,no blood relation,458.4,20.0,13.0,0.8876470327377319,3.0197646718025206,Lutheran,Lutheran,0,0,68.0,45.0,0.0,1.0
1698,016,050,no link,no blood relation,463.2,20.0,21.0,0.8876470327377319,1.276958872795105,Lutheran,Lutheran,0,1,68.0,37.0,0.0,0.0
1699,016,051,no link,no blood relation,552.0,20.0,8.0,0.8876470327377319,5.351411747932434,Lutheran,Catholic,0,1,68.0,44.0,0.0,1.0
1700,016,052,no link,no blood relation,597.6,20.0,21.0,0.8876470327377319,0.22951175272464752,Lutheran,Lutheran,0,0,68.0,15.0,0.0,1.0
1701,016,053,no link,no blood relation,417.6,20.0,25.0,0.8876470327377319,2.3020411133766174,Lutheran,Catholic,0,1,68.0,53.0,0.0,0.0
1702,016,054,no link,no blood relation,300.0,20.0,4.0,0.8876470327377319,1.8782354140281676,Lutheran,Lutheran,0,1,68.0,39.0,0.0,1.0
1703,016,055,no link,no blood relation,369.6,20.0,6.0,0.8876470327377319,1.3601765108108521,Lutheran,Lutheran,0,1,68.0,34.0,0.0,1.0
1704,016,056,no link,no blood relation,228.0,20.0,6.0,0.8876470327377319,2.738294093608856,Lutheran,Lutheran,0,1,68.0,28.0,0.0,1.0
1705,016,057,no link,no blood relation,345.6,20.0,4.0,0.8876470327377319,3.9503674507141113,Lutheran,Lutheran,0,1,68.0,30.0,0.0,1.0
1706,016,058,no link,no blood relation,343.2,20.0,4.0,0.8876470327377319,3.3061760807037355,Lutheran,Lutheran,0,1,68.0,39.0,0.0,1.0
1707,016,059,no link,no blood relation,345.6,20.0,4.0,0.8876470327377319,4.125470589637756,Lutheran,Catholic,0,1,68.0,40.0,0.0,0.0
1708,016,060,no link,no blood relation,386.4,20.0,16.0,0.8876470327377319,2.0326961636543275,Lutheran,Catholic,0,0,68.0,29.0,0.0,1.0
1709,016,061,no link,no blood relation,333.6,20.0,6.0,0.8876470327377319,5.839058806419373,Lutheran,Muslim,0,1,68.0,30.0,0.0,1.0
1710,016,062,no link,no blood relation,422.4,20.0,21.0,0.8876470327377319,14.618823585510254,Lutheran,Lutheran,0,1,68.0,57.0,0.0,1.0
